subject,window,window_index,window_sec,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_05,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2083.796875,163.796875,17,1.0,17,0.8152573529411765,0.03226089848305927,0.028969525340217434,0.03226089848305927,0.0,0.0004269438393282709,0.0
subject_05,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2083.796875,163.796875,1,,0,,,,,,,
subject_05,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2083.796875,163.796875,1,,0,,,,,,,
subject_05,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2083.796875,163.796875,1,,0,,,,,,,
subject_05,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2083.796875,163.796875,11,1.0,11,0.7670454545454546,0.03490967536205826,0.02614562582918986,0.03490967536205826,0.0,4.177870708057581e-05,0.0
subject_05,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2083.796875,163.796875,6,1.0,6,0.7734375,0.05828913876458175,0.07718180647017793,0.05828913876458175,0.0003794368372606728,1.0500566219587231e-06,361.34893045376003
subject_05,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2083.796875,163.796875,18,1.0,18,0.8081597222222222,0.05888079125733201,0.054654664512200385,0.05888079125733201,0.0007558215771848534,8.373787152269139e-05,9.026042380119966
subject_05,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2083.796875,163.796875,38,1.0,38,0.7549342105263158,0.05814441340234716,0.033688632897262046,0.05814441340234716,0.00043355337543175484,0.0001385537567846265,3.1291347524101245
subject_05,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2083.796875,163.796875,34,1.0,34,0.7605698529411765,0.05288122435183363,0.045513692578401196,0.05288122435183363,0.0001966299151696968,0.000327837911835383,0.5997778416439842
subject_05,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2083.796875,163.796875,15,1.0,15,0.76875,0.03835823466567077,0.045745315919462494,0.03835823466567077,0.0010207870495119542,1.6027427986324e-05,63.69001004920931
subject_05,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2083.796875,163.796875,41,1.0,41,0.801829268292683,0.03971468131132021,0.03511282039725661,0.03971468131132021,0.00019641924686384006,0.0001405549937992558,1.3974547723602835
subject_05,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2083.796875,163.796875,24,1.0,24,0.763671875,0.04843592487358299,0.03274287385132035,0.04843592487358299,0.00042311274282061406,0.0002137973682151971,1.979036254528312
subject_05,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2083.796875,163.796875,0,,0,,,,,,,
subject_05,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2083.796875,163.796875,35,1.0,35,0.8375,0.09939830140112339,0.054391267005564306,0.09939830140112339,0.0015618872864257057,0.0005807939439660781,2.6892279140516133
subject_05,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2083.796875,163.796875,46,1.0,46,0.8145380434782609,0.09970919288152454,0.044621770813758115,0.09970919288152454,0.002510678178681072,6.838930013589986e-05,36.71156414368879
subject_05,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2083.796875,163.796875,37,1.0,37,0.8298141891891891,0.040580111599781164,0.03355234043418001,0.040580111599781164,0.00018134762737156604,0.00011800988910189855,1.5367155138581392
subject_05,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2083.796875,163.796875,18,1.0,18,0.7682291666666666,0.03345112650694044,0.029354263644616383,0.03345112650694044,0.00021027721685252634,2.5175842201042584e-05,8.352340913696159
subject_05,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2083.796875,163.796875,42,1.0,42,0.7492559523809523,0.06360192860057011,0.05472831664954334,0.06360192860057011,0.0009388061992560755,0.00019837215021154586,4.7325504021352
subject_05,window30,30,60,0,normal,Rest5,1783.796875,1843.796875,1.0,2083.796875,163.796875,13,1.0,13,0.875,0.053428150891569395,0.07202769107260068,0.053428150891569395,0.0004705154837535389,0.00012682816294850403,3.70986595417756
subject_05,window31,31,60,0,normal,Rest5,1843.796875,1903.796875,1.0,2083.796875,163.796875,23,1.0,23,0.78125,0.04172324057821763,0.04884587745468579,0.04172324057821763,0.00025526524206939504,7.312707895394193e-05,3.490707487853717
subject_05,window32,32,60,1,stress,Task5,1903.796875,1963.796875,1.0,2083.796875,163.796875,23,1.0,23,0.8804347826086957,0.05673266194595914,0.04850389511069282,0.05673266194595914,0.000187439269452295,6.839168545876209e-05,2.740673346401364
subject_05,window33,33,60,0,normal,Rest6,1963.796875,2023.796875,1.0,2083.796875,163.796875,38,1.0,38,0.8930921052631579,0.08186180932419601,0.0631825065861866,0.08186180932419601,0.002902009427501909,0.0018437076704319259,1.574007351622101
subject_05,window34,34,60,0,normal,Rest6,2023.796875,2083.796875,1.0,2083.796875,163.796875,34,1.0,34,0.9145220588235294,0.06522498161474329,0.03587878108044059,0.06522498161474329,0.0003246570768877129,0.00035507628918075504,0.9143304883487814
subject_06,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2163.71875,243.71875,20,1.0,20,0.73671875,0.07481667046646423,0.06442352540027595,0.07481667046646423,0.00034959253488177496,6.275259028254174e-05,5.570965808865332
subject_06,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2163.71875,243.71875,29,1.0,29,0.7176724137931034,0.036914209338277236,0.03366764091294276,0.036914209338277236,0.0003147030419796364,0.00012948253467460422,2.430467111031616
subject_06,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2163.71875,243.71875,43,1.0,43,0.7132994186046512,0.0402802513388111,0.04041555441523073,0.0402802513388111,0.00011503395014038879,0.0002275476963858319,0.5055377486456123
subject_06,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2163.71875,243.71875,5,1.0,5,0.584375,0.05896238207535377,0.06899813176818631,0.05896238207535377,0.0,1.5924894385857586e-05,0.0
subject_06,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2163.71875,243.71875,12,1.0,12,0.6901041666666666,0.01667480270164804,0.026650089544451305,0.01667480270164804,0.0,5.941001408224241e-05,0.0
subject_06,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2163.71875,243.71875,1,,0,,,,,,,
subject_06,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2163.71875,243.71875,1,,0,,,,,,,
subject_06,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2163.71875,243.71875,3,1.0,3,0.734375,0.05560978256266308,0.11744762795603834,0.05560978256266308,,,
subject_06,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2163.71875,243.71875,3,1.0,3,0.6875,0.01275775907699572,0.024705294220065465,0.01275775907699572,,,
subject_06,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2163.71875,243.71875,5,1.0,5,0.68125,0.021194781197266466,0.029231698334171417,0.021194781197266466,,0.0,
subject_06,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2163.71875,243.71875,11,1.0,11,0.7102272727272727,0.050461135421396616,0.04841229182759271,0.050461135421396616,0.0,0.0,
subject_06,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2163.71875,243.71875,43,1.0,43,0.6529796511627907,0.04439389894175105,0.02842515103406706,0.04439389894175105,0.00042110930192984795,3.244275745855123e-05,12.980071205965027
subject_06,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2163.71875,243.71875,13,1.0,13,0.6887019230769231,0.03993569164864459,0.044423755492791615,0.03993569164864459,0.0,0.0001575160816702481,0.0
subject_06,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2163.71875,243.71875,17,1.0,17,0.6636029411764706,0.051437752131004495,0.0546875,0.051437752131004495,8.388810805748682e-06,1.766811444414635e-05,0.47479943783859696
subject_06,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2163.71875,243.71875,8,1.0,8,0.748046875,0.05437269885576193,0.0638798572377419,0.05437269885576193,1.4057636916796965e-05,4.429740439001995e-08,317.34674097437863
subject_06,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2163.71875,243.71875,8,1.0,8,0.646484375,0.03978818122551438,0.0236227795630767,0.03978818122551438,1.3792826292817726e-06,2.3314026641212363e-08,59.161064302963666
subject_06,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2163.71875,243.71875,5,1.0,5,0.66875,0.04122158111960287,0.061515686515717274,0.04122158111960287,,0.0,
subject_06,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2163.71875,243.71875,4,1.0,4,0.671875,0.03125,0.0625,0.03125,,,
subject_06,window31,31,60,1,stress,Task4,1800.0,1860.0,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window32,32,60,0,normal,Rest5,1863.71875,1923.71875,1.0,2163.71875,243.71875,45,1.0,45,0.7215277777777778,0.07293815820844057,0.036263344918237905,0.07293815820844057,0.0005653338087380854,0.00023157064358166009,2.4413017124889946
subject_06,window33,33,60,0,normal,Rest5,1923.71875,1983.71875,1.0,2163.71875,243.71875,4,1.0,4,0.7265625,0.017469281074217108,0.027063293868263706,0.017469281074217108,0.0,8.861399833753957e-07,0.0
subject_06,window34,34,60,1,stress,Task5,1983.71875,2043.71875,1.0,2163.71875,243.71875,0,,0,,,,,,,
subject_06,window35,35,60,0,normal,Rest6,2043.71875,2103.71875,1.0,2163.71875,243.71875,28,1.0,28,0.7706473214285714,0.05249986238897174,0.04520561307740117,0.05249986238897174,0.0007453551174450497,0.0005732537163106711,1.30021855286344
subject_06,window36,36,60,0,normal,Rest6,2103.71875,2163.71875,1.0,2163.71875,243.71875,20,1.0,20,0.7765625,0.04077496359593715,0.05735393346764044,0.04077496359593715,0.0005465493449751878,0.00030238519611260224,1.8074606561482052
subject_07,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2143.609375,223.609375,4,1.0,4,0.890625,0.024705294220065465,0.029919597117385566,0.024705294220065465,,0.0,
subject_07,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2143.609375,223.609375,7,1.0,6,0.9036458333333334,0.0718391365840298,0.0729538595620547,0.0718391365840298,,0.0,
subject_07,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2143.609375,223.609375,4,1.0,4,0.94921875,0.04332240822816179,0.05487319662944135,0.04332240822816179,,0.0,
subject_07,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2143.609375,223.609375,3,1.0,3,1.0729166666666667,0.12125465340440433,0.23228232417685166,0.12125465340440433,,,
subject_07,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2143.609375,223.609375,7,1.0,7,0.8459821428571429,0.0942799646515307,0.08629188294677548,0.0942799646515307,0.0,0.0004273693481199395,0.0
subject_07,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2143.609375,223.609375,3,1.0,3,0.9114583333333334,0.06293253111247174,0.10004881620988826,0.06293253111247174,,,
subject_07,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2143.609375,223.609375,2,1.0,2,0.75,0.015625,0.03125,0.015625,,,
subject_07,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window31,31,60,0,normal,Rest5,1843.609375,1903.609375,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window32,32,60,0,normal,Rest5,1903.609375,1963.609375,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window33,33,60,1,stress,Task5,1963.609375,2023.609375,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window34,34,60,0,normal,Rest6,2023.609375,2083.609375,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_07,window35,35,60,0,normal,Rest6,2083.609375,2143.609375,1.0,2143.609375,223.609375,0,,0,,,,,,,
subject_08,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2221.125,301.125,4,1.0,4,0.70703125,0.054547812670972425,0.07915981329984721,0.054547812670972425,,,
subject_08,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2221.125,301.125,1,,0,,,,,,,
subject_08,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2221.125,301.125,3,1.0,3,0.6614583333333334,0.01948779888944761,0.03983608994994363,0.01948779888944761,0.0,6.246903483967611e-07,0.0
subject_08,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2221.125,301.125,3,1.0,3,0.7239583333333334,0.03897559777889522,0.04941058844013093,0.03897559777889522,,,
subject_08,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2221.125,301.125,26,1.0,26,0.7337740384615384,0.05190930306089412,0.05182226234930312,0.05190930306089412,0.0006309474574771463,0.00015035982911829827,4.196250163205075
subject_08,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2221.125,301.125,21,1.0,21,0.7276785714285714,0.03360592199594111,0.0399890121627179,0.03360592199594111,2.1398733563652968e-05,3.6881648356329624e-05,0.5802000321924473
subject_08,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2221.125,301.125,6,1.0,6,0.7005208333333334,0.029115468457028514,0.034938562148434216,0.029115468457028514,7.1615506397585455e-06,1.9387419599429234e-08,369.39163579919534
subject_08,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2221.125,301.125,2,1.0,2,0.734375,0.015625,0.03125,0.015625,5.265299764374405e-07,9.3394111495153e-10,563.7721351037924
subject_08,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2221.125,301.125,2,1.0,2,0.65625,0.0,0.0,0.0,,,
subject_08,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2221.125,301.125,19,1.0,19,0.6858552631578947,0.061441433698529106,0.03125,0.061441433698529106,4.741298544881391e-05,3.3996652586352474e-06,13.946368786863227
subject_08,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2221.125,301.125,4,1.0,4,0.57421875,0.04332240822816179,0.05487319662944135,0.04332240822816179,,,
subject_08,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2221.125,301.125,1,,0,,,,,,,
subject_08,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2221.125,301.125,2,1.0,2,0.6171875,0.0234375,0.046875,0.0234375,,,
subject_08,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2221.125,301.125,26,1.0,26,0.6664663461538461,0.06656581616597002,0.05439654745477878,0.06656581616597002,0.0011909697904388839,0.0001653619097507656,7.202201475744446
subject_08,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2221.125,301.125,9,1.0,8,0.693359375,0.07810058212161018,0.07257039378128954,0.07810058212161018,0.00017865399490724743,0.00010882780327934208,1.641620886609956
subject_08,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window31,31,60,1,stress,Task4,1800.0,1860.0,1.0,2221.125,301.125,10,1.0,10,0.621875,0.07221387505182089,0.05285881023485531,0.07221387505182089,0.00020505367763219733,7.036464852879808e-05,2.914157633406997
subject_08,window32,32,60,1,stress,Task4,1860.0,1920.0,1.0,2221.125,301.125,28,1.0,28,0.6456473214285714,0.04280173943983182,0.039091424476380913,0.04280173943983182,0.0002666752888694879,9.018800098579051e-05,2.9568821345924245
subject_08,window33,33,60,0,normal,Rest5,1921.125,1981.125,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window34,34,60,0,normal,Rest5,1981.125,2041.125,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window35,35,60,1,stress,Task5,2041.125,2101.125,1.0,2221.125,301.125,0,,0,,,,,,,
subject_08,window36,36,60,0,normal,Rest6,2101.125,2161.125,1.0,2221.125,301.125,17,1.0,17,0.7784926470588235,0.054978295693890365,0.07297477223542737,0.054978295693890365,0.00021592367143724502,6.368324338930004e-05,3.3905884805095243
subject_08,window37,37,60,0,normal,Rest6,2161.125,2221.125,1.0,2221.125,301.125,56,1.0,56,0.7254464285714286,0.038142873863024694,0.026399062698581485,0.038142873863024694,0.000536094206536163,0.00018595516406693117,2.8829218549865367
subject_09,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2221.125,301.125,52,1.0,52,0.8804086538461539,0.06188736820531455,0.05834044511969982,0.06188736820531455,0.0007697199326269481,0.0015473035017125308,0.49745892242538997
subject_09,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2221.125,301.125,71,1.0,71,0.801056338028169,0.07748229235666355,0.05229125165837972,0.07748229235666355,0.001995253112441854,0.0006693707511535265,2.9807892098712627
subject_09,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2221.125,301.125,76,1.0,76,0.7849506578947368,0.06103696867980754,0.05263252123608242,0.06103696867980754,0.002104635863526176,0.0008221464069416141,2.559928311741244
subject_09,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2221.125,301.125,19,1.0,19,0.8050986842105263,0.0686468314299645,0.05474946885840792,0.0686468314299645,0.0007431303487472642,0.0004934400622090573,1.5060194857717488
subject_09,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2221.125,301.125,1,,0,,,,,,,
subject_09,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2221.125,301.125,1,,0,,,,,,,
subject_09,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2221.125,301.125,6,1.0,6,0.7630208333333334,0.05056377041392604,0.04582149468317244,0.05056377041392604,,0.0,
subject_09,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2221.125,301.125,24,1.0,24,0.8092447916666666,0.056692983462814255,0.04146805016856482,0.056692983462814255,0.0006878452390269144,0.00041672323010635793,1.6506045003811272
subject_09,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2221.125,301.125,44,1.0,44,0.7940340909090909,0.04955330551850115,0.044577922043551224,0.04955330551850115,0.00018615234018090209,0.0009165859794019799,0.20309315695877858
subject_09,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2221.125,301.125,5,1.0,5,0.703125,0.05762215285808055,0.03983608994994363,0.05762215285808055,,0.0,
subject_09,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2221.125,301.125,19,1.0,19,0.7853618421052632,0.0676044865610678,0.05892556509887896,0.0676044865610678,0.0013266052075396062,0.00047477559839739986,2.794173104130769
subject_09,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2221.125,301.125,80,1.0,80,0.751953125,0.06444128679161656,0.04969124408710302,0.06444128679161656,0.00042262145249487217,0.001535275354022141,0.27527404213692425
subject_09,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2221.125,301.125,35,1.0,35,0.7558035714285715,0.06491814410219589,0.05901350870401474,0.06491814410219589,0.001081891683915015,0.0015006046443455155,0.7209705021184172
subject_09,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2221.125,301.125,0,,0,,,,,,,
subject_09,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2221.125,301.125,36,1.0,36,0.7404513888888888,0.03724555200160579,0.035728233883422944,0.03724555200160579,0.00010630676761887306,0.0007705700217172593,0.1379586080729722
subject_09,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2221.125,301.125,69,1.0,69,0.7846467391304348,0.04846120309016729,0.04312513320525037,0.04846120309016729,0.000532858609082481,0.0005846499263837312,0.9114148228468991
subject_09,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2221.125,301.125,78,1.0,78,0.7714342948717948,0.0614448683349155,0.04804413217411296,0.0614448683349155,0.0013203885731219627,0.00077993078918907,1.6929560820323963
subject_09,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2221.125,301.125,55,1.0,55,0.7536931818181818,0.08432572405620545,0.055283622666981454,0.08432572405620545,0.0024505932220273453,0.0002328236226929696,10.52553513978693
subject_09,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2221.125,301.125,80,1.0,80,0.7533203125,0.05626593470044592,0.041526332769595,0.05626593470044592,0.0012938606015505526,0.0007957913538628535,1.6258791896519351
subject_09,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2221.125,301.125,75,1.0,75,0.7214583333333333,0.06482013040372224,0.044750563845911785,0.06482013040372224,0.0006315251992189946,0.0007391449269506795,0.8543996937438685
subject_09,window31,31,60,1,stress,Task4,1800.0,1860.0,1.0,2221.125,301.125,80,1.0,80,0.742578125,0.06864227177628503,0.042300525459075845,0.06864227177628503,0.0024229168633221163,0.0003722551101582682,6.508753801370215
